mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,participant,date,expName,psychopyVersion,OS,frameRate,condition,stage,scene,correct object,left option,middle option,right option,memory resp,memory rt,accuracy,score,x mouse,y mouse,internal lure,external lure,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Picture_Recognition,Picture_Recognition_2,Q1_l,Q1_m,Q1_r,Feedback_l,Feedback_m,Feedback_r,internal_lure,external_lure,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name
-0.003703718,-0.262037065,1,0,0,25.6889,text_introduction_button,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/umgekippter_schulbus.png,images/objects/erbrochenes.png,images/objects/blutiges_taschentuch.png,images/objects/erbrochenes.png,images/objects/kaputtes_handy.png,images/objects/kaputtes_handy.png,2.6211,0,0,[0.464814786557798],[-0.15925930164478444],images/objects/kaputtes_handy.png,images/objects/blutiges_taschentuch.png,0.464814787,-0.159259302,1,0,0,2.6211,image_right,0,0,0,48,1,images/scenes/umgekippter_schulbus.png,images/objects/erbrochenes.png,images/objects/blutiges_taschentuch.png,images/objects/erbrochenes.png,images/objects/kaputtes_handy.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/kaputtes_handy.png,images/objects/blutiges_taschentuch.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/dunkler_wald.png,images/objects/satanischer_dolch.png,images/objects/satanischer_dolch.png,images/objects/blutige_axt.png,images/objects/kaputte_vogelscheuche.png,images/objects/blutige_axt.png,2.8651,0,0,[-0.04722220809371383],[-0.15925930164478444],images/objects/blutige_axt.png,images/objects/kaputte_vogelscheuche.png,-0.047222208,-0.159259302,1,0,0,2.8651,image_middle,0,1,1,41,1,images/scenes/dunkler_wald.png,images/objects/satanischer_dolch.png,images/objects/satanischer_dolch.png,images/objects/blutige_axt.png,images/objects/kaputte_vogelscheuche.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/blutige_axt.png,images/objects/kaputte_vogelscheuche.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/vogelspinnenterrarium.png,images/objects/tote_ratte.png,images/objects/tote_ratte.png,images/objects/toter_frosch.png,images/objects/tote_schlange.png,images/objects/tote_ratte.png,2.9869,1,1,[-0.447222215157968],[-0.24814817640516493],images/objects/tote_schlange.png,images/objects/toter_frosch.png,-0.447222215,-0.248148176,1,0,0,2.9869,image_left,0,2,2,58,1,images/scenes/vogelspinnenterrarium.png,images/objects/tote_ratte.png,images/objects/tote_ratte.png,images/objects/toter_frosch.png,images/objects/tote_schlange.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/tote_schlange.png,images/objects/toter_frosch.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/hirschjagd.png,images/objects/waffe.png,images/objects/flinte.png,images/objects/blutiger_schweinekopf.png,images/objects/waffe.png,images/objects/flinte.png,2.0815,0,1,[-0.4037036895751953],[-0.17870373196072048],images/objects/blutiger_schweinekopf.png,images/objects/flinte.png,-0.40370369,-0.178703732,1,0,0,2.0815,image_left,0,3,3,51,1,images/scenes/hirschjagd.png,images/objects/waffe.png,images/objects/flinte.png,images/objects/blutiger_schweinekopf.png,images/objects/waffe.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/blutiger_schweinekopf.png,images/objects/flinte.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/verdorbene_fruchte.png,images/objects/biomulltonne.png,images/objects/fruchtfliegen.png,images/objects/schimmelnder_kuhlschrank.png,images/objects/biomulltonne.png,images/objects/schimmelnder_kuhlschrank.png,1.7323,0,1,[-0.09444441618742766],[-0.16574075486924914],images/objects/schimmelnder_kuhlschrank.png,images/objects/fruchtfliegen.png,-0.094444416,-0.165740755,1,0,0,1.7323,image_middle,0,4,4,33,1,images/scenes/verdorbene_fruchte.png,images/objects/biomulltonne.png,images/objects/fruchtfliegen.png,images/objects/schimmelnder_kuhlschrank.png,images/objects/biomulltonne.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/schimmelnder_kuhlschrank.png,images/objects/fruchtfliegen.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/kaputter_krankenwagen.png,images/objects/verunfalltes_auto.png,images/objects/verunfalltes_auto.png,images/objects/blutiges_verbandszeug.png,images/objects/raucherlunge.png,images/objects/raucherlunge.png,2.0997,0,1,[0.47129638106734667],[-0.1388888888888889],images/objects/raucherlunge.png,images/objects/blutiges_verbandszeug.png,0.471296381,-0.138888889,1,0,0,2.0997,image_right,0,5,5,50,1,images/scenes/kaputter_krankenwagen.png,images/objects/verunfalltes_auto.png,images/objects/verunfalltes_auto.png,images/objects/blutiges_verbandszeug.png,images/objects/raucherlunge.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/raucherlunge.png,images/objects/blutiges_verbandszeug.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/kkk_kreuzverbrennung.png,images/objects/blutiger_stacheldrahtkranz.png,images/objects/judenstern.png,images/objects/feuerstelle.png,images/objects/blutiger_stacheldrahtkranz.png,images/objects/blutiger_stacheldrahtkranz.png,3.1258,1,2,[0.5824074921784578],[-0.17962964375813803],images/objects/judenstern.png,images/objects/feuerstelle.png,0.582407492,-0.179629644,1,0,0,3.1258,image_right,0,6,6,52,1,images/scenes/kkk_kreuzverbrennung.png,images/objects/blutiger_stacheldrahtkranz.png,images/objects/judenstern.png,images/objects/feuerstelle.png,images/objects/blutiger_stacheldrahtkranz.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/judenstern.png,images/objects/feuerstelle.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/zerstorte_gebaude.png,images/objects/zerbrochene_uhr.png,images/objects/kaputter_stuhl.png,images/objects/zerbrochene_uhr.png,images/objects/verbrannter_toaster.png,images/objects/verbrannter_toaster.png,2.3939,0,2,[0.5824074921784578],[-0.17962964375813803],images/objects/verbrannter_toaster.png,images/objects/kaputter_stuhl.png,0.582407492,-0.179629644,1,0,0,2.3939,image_right,0,7,7,16,1,images/scenes/zerstorte_gebaude.png,images/objects/zerbrochene_uhr.png,images/objects/kaputter_stuhl.png,images/objects/zerbrochene_uhr.png,images/objects/verbrannter_toaster.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/verbrannter_toaster.png,images/objects/kaputter_stuhl.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/kaputter_zug.png,images/objects/kaputter_koffer.png,images/objects/kaputter_koffer.png,images/objects/verunfalltes_auto.png,images/objects/zerissene_kleider.png,images/objects/verunfalltes_auto.png,1.4987,0,2,[0.09814813401963976],[-0.17222220809371383],images/objects/verunfalltes_auto.png,images/objects/zerissene_kleider.png,0.098148134,-0.172222208,1,0,0,1.4987,image_middle,0,8,8,3,1,images/scenes/kaputter_zug.png,images/objects/kaputter_koffer.png,images/objects/kaputter_koffer.png,images/objects/verunfalltes_auto.png,images/objects/zerissene_kleider.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/verunfalltes_auto.png,images/objects/zerissene_kleider.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/spinnweben_in_altem_auto.png,images/objects/fauler_zahn.png,images/objects/hexenhut.png,images/objects/kaputter_koffer.png,images/objects/fauler_zahn.png,images/objects/fauler_zahn.png,2.2592,1,3,[0.5370370370370371],[-0.16018521344220196],images/objects/kaputter_koffer.png,images/objects/hexenhut.png,0.537037037,-0.160185213,1,0,0,2.2592,image_right,0,9,9,21,1,images/scenes/spinnweben_in_altem_auto.png,images/objects/fauler_zahn.png,images/objects/hexenhut.png,images/objects/kaputter_koffer.png,images/objects/fauler_zahn.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/kaputter_koffer.png,images/objects/hexenhut.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/tornado.png,images/objects/toter_fisch.png,images/objects/verbranntes_tier.png,images/objects/toter_fisch.png,images/objects/umgesturztes_mofa.png,images/objects/umgesturztes_mofa.png,1.3153,0,3,[0.4925925643355758],[-0.16666666666666666],images/objects/verbranntes_tier.png,images/objects/umgesturztes_mofa.png,0.492592564,-0.166666667,1,0,0,1.3153,image_right,0,10,10,54,1,images/scenes/tornado.png,images/objects/toter_fisch.png,images/objects/verbranntes_tier.png,images/objects/toter_fisch.png,images/objects/umgesturztes_mofa.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/verbranntes_tier.png,images/objects/umgesturztes_mofa.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/absturzendes_flugzeug.png,images/objects/kaputtes_flugzeug.png,images/objects/kotztute.png,images/objects/kaputtes_flugzeug.png,images/objects/panzer.png,images/objects/kaputtes_flugzeug.png,1.4732,1,4,[0.13611115349663627],[-0.1611111252396195],images/objects/panzer.png,images/objects/kotztute.png,0.136111153,-0.161111125,1,0,0,1.4732,image_middle,0,11,11,23,1,images/scenes/absturzendes_flugzeug.png,images/objects/kaputtes_flugzeug.png,images/objects/kotztute.png,images/objects/kaputtes_flugzeug.png,images/objects/panzer.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/panzer.png,images/objects/kotztute.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/dunkler_korridor.png,images/objects/gruselige_puppe.png,images/objects/gruselige_puppe.png,images/objects/tote_katze.png,images/objects/puppenkopf.png,images/objects/gruselige_puppe.png,2.6584,1,5,[-0.6175925819962113],[-0.20925924513075086],images/objects/puppenkopf.png,images/objects/tote_katze.png,-0.617592582,-0.209259245,1,0,0,2.6584,image_left,0,12,12,55,1,images/scenes/dunkler_korridor.png,images/objects/gruselige_puppe.png,images/objects/gruselige_puppe.png,images/objects/tote_katze.png,images/objects/puppenkopf.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/puppenkopf.png,images/objects/tote_katze.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/unfallstelle.png,images/objects/sarg.png,images/objects/totenkopf.png,images/objects/dreckige_kinderflasche.png,images/objects/sarg.png,images/objects/dreckige_kinderflasche.png,1.8655,0,5,[-0.04444440205891927],[-0.14722223635073062],images/objects/totenkopf.png,images/objects/dreckige_kinderflasche.png,-0.044444402,-0.147222236,1,0,0,1.8655,image_middle,0,13,13,42,1,images/scenes/unfallstelle.png,images/objects/sarg.png,images/objects/totenkopf.png,images/objects/dreckige_kinderflasche.png,images/objects/sarg.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/totenkopf.png,images/objects/dreckige_kinderflasche.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/brennender_lkw.png,images/objects/verbrannter_toaster.png,images/objects/verbrannter_toaster.png,images/objects/brennender_oltransporter.png,images/objects/kartusche.png,images/objects/verbrannter_toaster.png,2.3815,1,6,[-0.5851851922494394],[-0.18055555555555555],images/objects/brennender_oltransporter.png,images/objects/kartusche.png,-0.585185192,-0.180555556,1,0,0,2.3815,image_left,0,14,14,5,1,images/scenes/brennender_lkw.png,images/objects/verbrannter_toaster.png,images/objects/verbrannter_toaster.png,images/objects/brennender_oltransporter.png,images/objects/kartusche.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/brennender_oltransporter.png,images/objects/kartusche.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/tsunami.png,images/objects/kaputter_burostuhl.png,images/objects/kaputter_burostuhl.png,images/objects/zerbrochene_uhr.png,images/objects/durchnasster_fussball.png,images/objects/zerbrochene_uhr.png,0.7757,0,6,[-0.13981480068630642],[-0.21203705116554541],images/objects/zerbrochene_uhr.png,images/objects/durchnasster_fussball.png,-0.139814801,-0.212037051,1,0,0,0.7757,image_middle,0,15,15,1,1,images/scenes/tsunami.png,images/objects/kaputter_burostuhl.png,images/objects/kaputter_burostuhl.png,images/objects/zerbrochene_uhr.png,images/objects/durchnasster_fussball.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/zerbrochene_uhr.png,images/objects/durchnasster_fussball.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/brennende_twin_towers.png,images/objects/loschfahrzeug.png,images/objects/loschfahrzeug.png,images/objects/gasmaske.png,images/objects/essensreste.png,images/objects/essensreste.png,0.8925,0,6,[0.4398148148148148],[-0.2574074356644242],images/objects/gasmaske.png,images/objects/essensreste.png,0.439814815,-0.257407436,1,0,0,0.8925,image_right,0,16,16,44,1,images/scenes/brennende_twin_towers.png,images/objects/loschfahrzeug.png,images/objects/loschfahrzeug.png,images/objects/gasmaske.png,images/objects/essensreste.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/gasmaske.png,images/objects/essensreste.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/folterkammer.png,images/objects/stachliger_baseballschlager.png,images/objects/satanischer_dolch.png,images/objects/stachliger_baseballschlager.png,images/objects/mundsperre.png,images/objects/stachliger_baseballschlager.png,0.8155,1,7,[0.017592606721100985],[-0.24907408820258248],images/objects/satanischer_dolch.png,images/objects/mundsperre.png,0.017592607,-0.249074088,1,0,0,0.8155,image_middle,0,17,17,20,1,images/scenes/folterkammer.png,images/objects/stachliger_baseballschlager.png,images/objects/satanischer_dolch.png,images/objects/stachliger_baseballschlager.png,images/objects/mundsperre.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/satanischer_dolch.png,images/objects/mundsperre.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/tote_fische.png,images/objects/blutige_messer.png,images/objects/harpune.png,images/objects/toter_seevogel.png,images/objects/blutige_messer.png,images/objects/harpune.png,1.2816,0,7,[-0.47314813401963973],[-0.232407393278899],images/objects/toter_seevogel.png,images/objects/harpune.png,-0.473148134,-0.232407393,1,0,0,1.2816,image_left,0,18,18,17,1,images/scenes/tote_fische.png,images/objects/blutige_messer.png,images/objects/harpune.png,images/objects/toter_seevogel.png,images/objects/blutige_messer.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/toter_seevogel.png,images/objects/harpune.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/pentagramm.png,images/objects/galgen.png,images/objects/blutiger_stacheldrahtkranz.png,images/objects/galgen.png,images/objects/tarotkarten.png,images/objects/galgen.png,0.7757,1,8,[-0.20092589766890914],[-0.21851850439001014],images/objects/blutiger_stacheldrahtkranz.png,images/objects/tarotkarten.png,-0.200925898,-0.218518504,1,0,0,0.7757,image_middle,0,19,19,56,1,images/scenes/pentagramm.png,images/objects/galgen.png,images/objects/blutiger_stacheldrahtkranz.png,images/objects/galgen.png,images/objects/tarotkarten.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/blutiger_stacheldrahtkranz.png,images/objects/tarotkarten.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/mulldeponie.png,images/objects/besitz_eines_obdachlosen.png,images/objects/brennendes_motorrad.png,images/objects/besitz_eines_obdachlosen.png,images/objects/radioaktiver_mull.png,images/objects/besitz_eines_obdachlosen.png,0.4989,1,9,[0.004629629629629629],[-0.1935185326470269],images/objects/radioaktiver_mull.png,images/objects/brennendes_motorrad.png,0.00462963,-0.193518533,1,0,0,0.4989,image_middle,0,20,20,37,1,images/scenes/mulldeponie.png,images/objects/besitz_eines_obdachlosen.png,images/objects/brennendes_motorrad.png,images/objects/besitz_eines_obdachlosen.png,images/objects/radioaktiver_mull.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/radioaktiver_mull.png,images/objects/brennendes_motorrad.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/gefangniszelle.png,images/objects/kakerlake.png,images/objects/kakerlake.png,images/objects/verdrecktes_waschbecken.png,images/objects/fixierung.png,images/objects/verdrecktes_waschbecken.png,0.6318,0,9,[0.004629629629629629],[-0.19444444444444445],images/objects/verdrecktes_waschbecken.png,images/objects/fixierung.png,0.00462963,-0.194444444,1,0,0,0.6318,image_middle,0,21,21,27,1,images/scenes/gefangniszelle.png,images/objects/kakerlake.png,images/objects/kakerlake.png,images/objects/verdrecktes_waschbecken.png,images/objects/fixierung.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/verdrecktes_waschbecken.png,images/objects/fixierung.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/verlassenes_haus_im_wald.png,images/objects/blutige_sage.png,images/objects/voodoo_puppe.png,images/objects/blutige_sage.png,images/objects/waffe.png,images/objects/blutige_sage.png,1.7912,1,10,[0.004629629629629629],[-0.19444444444444445],images/objects/waffe.png,images/objects/voodoo_puppe.png,0.00462963,-0.194444444,1,0,0,1.7912,image_middle,0,22,22,31,1,images/scenes/verlassenes_haus_im_wald.png,images/objects/blutige_sage.png,images/objects/voodoo_puppe.png,images/objects/blutige_sage.png,images/objects/waffe.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/waffe.png,images/objects/voodoo_puppe.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/zahnarztpraxis.png,images/objects/op_besteck.png,images/objects/op_besteck.png,images/objects/absauggerat.png,images/objects/kakerlake.png,images/objects/absauggerat.png,0.9252,0,10,[0.004629629629629629],[-0.19444444444444445],images/objects/kakerlake.png,images/objects/absauggerat.png,0.00462963,-0.194444444,1,0,0,0.9252,image_middle,0,23,23,35,1,images/scenes/zahnarztpraxis.png,images/objects/op_besteck.png,images/objects/op_besteck.png,images/objects/absauggerat.png,images/objects/kakerlake.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/kakerlake.png,images/objects/absauggerat.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/olverschmutzung.png,images/objects/tote_kuh.png,images/objects/tote_schildkrote.png,images/objects/tote_kuh.png,images/objects/umgekipptes_fass.png,images/objects/tote_schildkrote.png,0.7792,0,10,[-0.5564814673529731],[-0.19999998587149162],images/objects/tote_schildkrote.png,images/objects/umgekipptes_fass.png,-0.556481467,-0.199999986,1,0,0,0.7792,image_left,0,24,24,36,1,images/scenes/olverschmutzung.png,images/objects/tote_kuh.png,images/objects/tote_schildkrote.png,images/objects/tote_kuh.png,images/objects/umgekipptes_fass.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/tote_schildkrote.png,images/objects/umgekipptes_fass.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/konzentrationslager.png,images/objects/gasmaske.png,images/objects/galgen.png,images/objects/gasmaske.png,images/objects/haftlingskleidung.png,images/objects/gasmaske.png,0.6087,1,11,[-0.06666663840964988],[-0.2037037037037037],images/objects/galgen.png,images/objects/haftlingskleidung.png,-0.066666638,-0.203703704,1,0,0,0.6087,image_middle,0,25,25,49,1,images/scenes/konzentrationslager.png,images/objects/gasmaske.png,images/objects/galgen.png,images/objects/gasmaske.png,images/objects/haftlingskleidung.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/galgen.png,images/objects/haftlingskleidung.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/blutiges_bett.png,images/objects/blutige_axt.png,images/objects/stachliger_baseballschlager.png,images/objects/mauseschadel.png,images/objects/blutige_axt.png,images/objects/mauseschadel.png,0.5823,0,11,[-0.06666663840964988],[-0.2037037037037037],images/objects/stachliger_baseballschlager.png,images/objects/mauseschadel.png,-0.066666638,-0.203703704,1,0,0,0.5823,image_middle,0,26,26,46,1,images/scenes/blutiges_bett.png,images/objects/blutige_axt.png,images/objects/stachliger_baseballschlager.png,images/objects/mauseschadel.png,images/objects/blutige_axt.png,Nicht_korrekt,Nicht_korrekt,Korrekt,images/objects/stachliger_baseballschlager.png,images/objects/mauseschadel.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/haus_nach_erdbeben.png,images/objects/puppenkopf.png,images/objects/puppenkopf.png,images/objects/verwahrloste_katze.png,images/objects/kaputter_burostuhl.png,images/objects/kaputter_burostuhl.png,0.5005,0,11,[0.4148148430718316],[-0.1527777777777778],images/objects/kaputter_burostuhl.png,images/objects/verwahrloste_katze.png,0.414814843,-0.152777778,1,0,0,0.5005,image_right,0,27,27,7,1,images/scenes/haus_nach_erdbeben.png,images/objects/puppenkopf.png,images/objects/puppenkopf.png,images/objects/verwahrloste_katze.png,images/objects/kaputter_burostuhl.png,Korrekt,Nicht_korrekt,Nicht_korrekt,images/objects/kaputter_burostuhl.png,images/objects/verwahrloste_katze.png,,,,,,,
,,,,,,,999,2024-06-30_23h13.31.593,E_forgetting_curve,2023.1.3,Win32,60.24096386,e,main,images/scenes/kerzen_am_boden.png,images/objects/blutiger_kinderschuh.png,images/objects/friedhofsstatue.png,images/objects/blutiger_kinderschuh.png,images/objects/verdreckte_kinderkleidung.png,images/objects/verdreckte_kinderkleidung.png,0.6004,0,11,[0.4148148430718316],[-0.1527777777777778],images/objects/friedhofsstatue.png,images/objects/verdreckte_kinderkleidung.png,0.414814843,-0.152777778,1,0,0,0.6004,image_right,0,28,28,12,1,images/scenes/kerzen_am_boden.png,images/objects/blutiger_kinderschuh.png,images/objects/friedhofsstatue.png,images/objects/blutiger_kinderschuh.png,images/objects/verdreckte_kinderkleidung.png,Nicht_korrekt,Korrekt,Nicht_korrekt,images/objects/friedhofsstatue.png,images/objects/verdreckte_kinderkleidung.png,,,,,,,
